0
node02
0
Sat Nov 18 16:59:14 2023       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 530.30.02              Driver Version: 530.30.02    CUDA Version: 12.1     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                  Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf            Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  NVIDIA GeForce RTX 3090         On | 00000000:81:00.0 Off |                  N/A |
| 37%   26C    P8               18W / 350W|      1MiB / 24576MiB |      0%      Default |
|                                         |                      |                  N/A |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|  No running processes found                                                           |
+---------------------------------------------------------------------------------------+
Optimizing ./output/ilsh_00
Output folder: ./output/ilsh_00 [18/11 16:59:17]
Tensorboard not available: not logging progress [18/11 16:59:17]
Found transforms_train.json file, assuming Blender data set! [18/11 16:59:17]
Reading Training Transforms [18/11 16:59:17]
Reading Test Transforms [18/11 16:59:37]
Generating random point cloud (100000)... [18/11 16:59:39]
Loading Training Cameras [18/11 16:59:39]
[ INFO ] Encountered quite large input images (>1.6K pixels width), rescaling to 1.6K.
 If this is not desired, please explicitly specify '--resolution/-r' as 1 [18/11 16:59:39]
Loading Test Cameras [18/11 16:59:45]
Number of points at initialisation :  100000 [18/11 16:59:45]
Training progress:   0%|          | 0/30000 [00:00<?, ?it/s]
Training progress:  43%|████▎     | 12980/30000 [19:50<34:00,  8.34it/s, Loss=0.0331199]
Training progress:  43%|████▎     | 12980/30000 [19:51<34:00,  8.34it/s, Loss=0.0329056]
Training progress:  43%|████▎     | 12990/30000 [19:51<33:49,  8.38it/s, Loss=0.0329056]
Training progress:  43%|████▎     | 12990/30000 [19:53<33:49,  8.38it/s, Loss=0.0329092]
Training progress:  43%|████▎     | 13000/30000 [19:53<34:00,  8.33it/s, Loss=0.0329092]
Training progress:  43%|████▎     | 13000/30000 [19:54<34:00,  8.33it/s, Loss=0.0272977]
Training progress:  43%|████▎     | 13010/30000 [19:54<34:12,  8.28it/s, Loss=0.0272977]
Training progress:  43%|████▎     | 13010/30000 [19:55<34:12,  8.28it/s, Loss=0.0325195]
Training progress:  43%|████▎     | 13020/30000 [19:55<34:21,  8.24it/s, Loss=0.0325195]
Training progress:  43%|████▎     | 13020/30000 [19:56<34:21,  8.24it/s, Loss=0.0298826]
Training progress:  43%|████▎     | 13030/30000 [19:56<34:08,  8.29it/s, Loss=0.0298826]
Training progress:  43%|████▎     | 13030/30000 [19:57<34:08,  8.29it/s, Loss=0.0261922]
Training progress:  43%|████▎     | 13040/30000 [19:57<34:08,  8.28it/s, Loss=0.0261922]
Training progress:  43%|████▎     | 13040/30000 [19:59<34:08,  8.28it/s, Loss=0.0280674]
Training progress:  44%|████▎     | 13050/30000 [19:59<34:15,  8.25it/s, Loss=0.0280674]
Training progress:  44%|████▎     | 13050/30000 [20:00<34:15,  8.25it/s, Loss=0.0238473]
Training progress:  44%|████▎     | 13060/30000 [20:00<33:59,  8.31it/s, Loss=0.0238473]
Training progress:  44%|████▎     | 13060/30000 [20:01<33:59,  8.31it/s, Loss=0.0303505]
Training progress:  44%|████▎     | 13070/30000 [20:01<33:51,  8.33it/s, Loss=0.0303505]
Training progress:  44%|████▎     | 13070/30000 [20:02<33:51,  8.33it/s, Loss=0.0325753]
Training progress:  44%|████▎     | 13080/30000 [20:02<33:54,  8.32it/s, Loss=0.0325753]
Training progress:  44%|████▎     | 13080/30000 [20:03<33:54,  8.32it/s, Loss=0.0255186]
Training progress:  44%|████▎     | 13090/30000 [20:03<33:51,  8.32it/s, Loss=0.0255186]
Training progress:  44%|████▎     | 13090/30000 [20:05<33:51,  8.32it/s, Loss=0.0227697]
Training progress:  44%|████▎     | 13100/30000 [20:05<33:52,  8.31it/s, Loss=0.0227697]
Training progress:  44%|████▎     | 13100/30000 [20:06<33:52,  8.31it/s, Loss=0.0292588]
Training progress:  44%|████▎     | 13110/30000 [20:06<34:18,  8.20it/s, Loss=0.0292588]
Training progress:  44%|████▎     | 13110/30000 [20:07<34:18,  8.20it/s, Loss=0.0307498]
Training progress:  44%|████▎     | 13120/30000 [20:07<34:10,  8.23it/s, Loss=0.0307498]
Training progress:  44%|████▎     | 13120/30000 [20:08<34:10,  8.23it/s, Loss=0.0285342]
Training progress:  44%|████▍     | 13130/30000 [20:08<34:15,  8.21it/s, Loss=0.0285342]
Training progress:  44%|████▍     | 13130/30000 [20:10<34:15,  8.21it/s, Loss=0.0278037]
Training progress:  44%|████▍     | 13140/30000 [20:10<34:10,  8.22it/s, Loss=0.0278037]
Training progress:  44%|████▍     | 13140/30000 [20:11<34:10,  8.22it/s, Loss=0.0261646]
Training progress:  44%|████▍     | 13150/30000 [20:11<33:57,  8.27it/s, Loss=0.0261646]
Training progress:  44%|████▍     | 13150/30000 [20:12<33:57,  8.27it/s, Loss=0.0241215]
Training progress:  44%|████▍     | 13160/30000 [20:12<34:08,  8.22it/s, Loss=0.0241215]
Training progress:  44%|████▍     | 13160/30000 [20:13<34:08,  8.22it/s, Loss=0.0315291]
Training progress:  44%|████▍     | 13170/30000 [20:13<34:13,  8.20it/s, Loss=0.0315291]
Training progress:  44%|████▍     | 13170/30000 [20:14<34:13,  8.20it/s, Loss=0.0282322]
Training progress:  44%|████▍     | 13180/30000 [20:14<33:54,  8.27it/s, Loss=0.0282322]
Training progress:  44%|████▍     | 13180/30000 [20:16<33:54,  8.27it/s, Loss=0.0306058]
Training progress:  44%|████▍     | 13190/30000 [20:16<33:56,  8.25it/s, Loss=0.0306058]
Training progress:  44%|████▍     | 13190/30000 [20:17<33:56,  8.25it/s, Loss=0.0231631]
Training progress:  44%|████▍     | 13200/30000 [20:17<34:01,  8.23it/s, Loss=0.0231631]
Training progress:  44%|████▍     | 13200/30000 [20:18<34:01,  8.23it/s, Loss=0.0311349]
Training progress:  44%|████▍     | 13210/30000 [20:18<34:30,  8.11it/s, Loss=0.0311349]
Training progress:  44%|████▍     | 13210/30000 [20:19<34:30,  8.11it/s, Loss=0.0318093]
Training progress:  44%|████▍     | 13220/30000 [20:19<34:20,  8.14it/s, Loss=0.0318093]
Training progress:  44%|████▍     | 13220/30000 [20:21<34:20,  8.14it/s, Loss=0.0302239]
Training progress:  44%|████▍     | 13230/30000 [20:21<34:12,  8.17it/s, Loss=0.0302239]
Training progress:  44%|████▍     | 13230/30000 [20:22<34:12,  8.17it/s, Loss=0.0326069]
Training progress:  44%|████▍     | 13240/30000 [20:22<34:09,  8.18it/s, Loss=0.0326069]
Training progress:  44%|████▍     | 13240/30000 [20:23<34:09,  8.18it/s, Loss=0.0313808]
Training progress:  44%|████▍     | 13250/30000 [20:23<34:25,  8.11it/s, Loss=0.0313808]
Training progress:  44%|████▍     | 13250/30000 [20:24<34:25,  8.11it/s, Loss=0.0240137]
Training progress:  44%|████▍     | 13260/30000 [20:24<34:05,  8.18it/s, Loss=0.0240137]
Training progress:  44%|████▍     | 13260/30000 [20:25<34:05,  8.18it/s, Loss=0.0300501]
Training progress:  44%|████▍     | 13270/30000 [20:25<34:15,  8.14it/s, Loss=0.0300501]
Training progress:  44%|████▍     | 13270/30000 [20:27<34:15,  8.14it/s, Loss=0.0332998]
Training progress:  44%|████▍     | 13280/30000 [20:27<34:18,  8.12it/s, Loss=0.0332998]
Training progress:  44%|████▍     | 13280/30000 [20:28<34:18,  8.12it/s, Loss=0.0309315]
Training progress:  44%|████▍     | 13290/30000 [20:28<34:06,  8.17it/s, Loss=0.0309315]
Training progress:  44%|████▍     | 13290/30000 [20:29<34:06,  8.17it/s, Loss=0.0241989]
Training progress:  44%|████▍     | 13300/30000 [20:29<34:20,  8.10it/s, Loss=0.0241989]
Training progress:  44%|████▍     | 13300/30000 [20:30<34:20,  8.10it/s, Loss=0.0318284]
Training progress:  44%|████▍     | 13310/30000 [20:30<34:23,  8.09it/s, Loss=0.0318284]
Training progress:  44%|████▍     | 13310/30000 [20:32<34:23,  8.09it/s, Loss=0.0320239]
Training progress:  44%|████▍     | 13320/30000 [20:32<34:26,  8.07it/s, Loss=0.0320239]
Training progress:  44%|████▍     | 13320/30000 [20:33<34:26,  8.07it/s, Loss=0.0286744]
Training progress:  44%|████▍     | 13330/30000 [20:33<34:23,  8.08it/s, Loss=0.0286744]
Training progress:  44%|████▍     | 13330/30000 [20:34<34:23,  8.08it/s, Loss=0.0322862]
Training progress:  44%|████▍     | 13340/30000 [20:34<34:24,  8.07it/s, Loss=0.0322862]
Training progress:  44%|████▍     | 13340/30000 [20:35<34:24,  8.07it/s, Loss=0.0296814]
Training progress:  44%|████▍     | 13350/30000 [20:35<34:15,  8.10it/s, Loss=0.0296814]
Training progress:  44%|████▍     | 13350/30000 [20:37<34:15,  8.10it/s, Loss=0.0286812]
Training progress:  45%|████▍     | 13360/30000 [20:37<34:17,  8.09it/s, Loss=0.0286812]
Training progress:  45%|████▍     | 13360/30000 [20:38<34:17,  8.09it/s, Loss=0.0232766]
Training progress:  45%|████▍     | 13370/30000 [20:38<34:10,  8.11it/s, Loss=0.0232766]
Training progress:  45%|████▍     | 13370/30000 [20:39<34:10,  8.11it/s, Loss=0.0300996]
Training progress:  45%|████▍     | 13380/30000 [20:39<34:08,  8.11it/s, Loss=0.0300996]
Training progress:  45%|████▍     | 13380/30000 [20:40<34:08,  8.11it/s, Loss=0.0355954]
Training progress:  45%|████▍     | 13390/30000 [20:40<33:57,  8.15it/s, Loss=0.0355954]
Training progress:  45%|████▍     | 13390/30000 [20:42<33:57,  8.15it/s, Loss=0.0284309]
Training progress:  45%|████▍     | 13400/30000 [20:42<33:59,  8.14it/s, Loss=0.0284309]
Training progress:  45%|████▍     | 13400/30000 [20:43<33:59,  8.14it/s, Loss=0.0247957]
Training progress:  45%|████▍     | 13410/30000 [20:43<34:31,  8.01it/s, Loss=0.0247957]
Training progress:  45%|████▍     | 13410/30000 [20:44<34:31,  8.01it/s, Loss=0.0189932]
Training progress:  45%|████▍     | 13420/30000 [20:44<34:26,  8.02it/s, Loss=0.0189932]
Training progress:  45%|████▍     | 13420/30000 [20:45<34:26,  8.02it/s, Loss=0.0239479]
Training progress:  45%|████▍     | 13430/30000 [20:45<34:25,  8.02it/s, Loss=0.0239479]
Training progress:  45%|████▍     | 13430/30000 [20:47<34:25,  8.02it/s, Loss=0.0324518]
Training progress:  45%|████▍     | 13440/30000 [20:47<34:11,  8.07it/s, Loss=0.0324518]
Training progress:  45%|████▍     | 13440/30000 [20:48<34:11,  8.07it/s, Loss=0.0274305]
Training progress:  45%|████▍     | 13450/30000 [20:48<34:15,  8.05it/s, Loss=0.0274305]
Training progress:  45%|████▍     | 13450/30000 [20:49<34:15,  8.05it/s, Loss=0.0283213]
Training progress:  45%|████▍     | 13460/30000 [20:49<34:10,  8.07it/s, Loss=0.0283213]
Training progress:  45%|████▍     | 13460/30000 [20:50<34:10,  8.07it/s, Loss=0.0251510]
Training progress:  45%|████▍     | 13470/30000 [20:50<34:00,  8.10it/s, Loss=0.0251510]
Training progress:  45%|████▍     | 13470/30000 [20:51<34:00,  8.10it/s, Loss=0.0269602]
Training progress:  45%|████▍     | 13480/30000 [20:51<33:57,  8.11it/s, Loss=0.0269602]
Training progress:  45%|████▍     | 13480/30000 [20:53<33:57,  8.11it/s, Loss=0.0283607]
Training progress:  45%|████▍     | 13490/30000 [20:53<34:04,  8.07it/s, Loss=0.0283607]
Training progress:  45%|████▍     | 13490/30000 [20:54<34:04,  8.07it/s, Loss=0.0259705]
Training progress:  45%|████▌     | 13500/30000 [20:54<34:03,  8.08it/s, Loss=0.0259705]
Training progress:  45%|████▌     | 13500/30000 [20:55<34:03,  8.08it/s, Loss=0.0292783]
Training progress:  45%|████▌     | 13510/30000 [20:55<34:33,  7.95it/s, Loss=0.0292783]
Training progress:  45%|████▌     | 13510/30000 [20:56<34:33,  7.95it/s, Loss=0.0279449]
Training progress:  45%|████▌     | 13520/30000 [20:56<34:26,  7.97it/s, Loss=0.0279449]
Training progress:  45%|████▌     | 13520/30000 [20:58<34:26,  7.97it/s, Loss=0.0267801]
Training progress:  45%|████▌     | 13530/30000 [20:58<34:16,  8.01it/s, Loss=0.0267801]
Training progress:  45%|████▌     | 13530/30000 [20:59<34:16,  8.01it/s, Loss=0.0261389]
Training progress:  45%|████▌     | 13540/30000 [20:59<34:07,  8.04it/s, Loss=0.0261389]
Training progress:  45%|████▌     | 13540/30000 [21:00<34:07,  8.04it/s, Loss=0.0360902]
Training progress:  45%|████▌     | 13550/30000 [21:00<34:18,  7.99it/s, Loss=0.0360902]
Training progress:  45%|████▌     | 13550/30000 [21:01<34:18,  7.99it/s, Loss=0.0244319]
Training progress:  45%|████▌     | 13560/30000 [21:01<34:03,  8.05it/s, Loss=0.0244319]
Training progress:  45%|████▌     | 13560/30000 [21:03<34:03,  8.05it/s, Loss=0.0288907]
Training progress:  45%|████▌     | 13570/30000 [21:03<33:59,  8.06it/s, Loss=0.0288907]
Training progress:  45%|████▌     | 13570/30000 [21:04<33:59,  8.06it/s, Loss=0.0254570]
Training progress:  45%|████▌     | 13580/30000 [21:04<34:10,  8.01it/s, Loss=0.0254570]
Training progress:  45%|████▌     | 13580/30000 [21:05<34:10,  8.01it/s, Loss=0.0249131]
Training progress:  45%|████▌     | 13590/30000 [21:05<34:01,  8.04it/s, Loss=0.0249131]
Training progress:  45%|████▌     | 13590/30000 [21:06<34:01,  8.04it/s, Loss=0.0278228]
Training progress:  45%|████▌     | 13600/30000 [21:06<33:51,  8.07it/s, Loss=0.0278228]
Training progress:  45%|████▌     | 13600/30000 [21:08<33:51,  8.07it/s, Loss=0.0266426]
Training progress:  45%|████▌     | 13610/30000 [21:08<34:28,  7.92it/s, Loss=0.0266426]
Training progress:  45%|████▌     | 13610/30000 [21:09<34:28,  7.92it/s, Loss=0.0290950]
Training progress:  45%|████▌     | 13620/30000 [21:09<34:16,  7.97it/s, Loss=0.0290950]
Training progress:  45%|████▌     | 13620/30000 [21:10<34:16,  7.97it/s, Loss=0.0276134]
Training progress:  45%|████▌     | 13630/30000 [21:10<34:18,  7.95it/s, Loss=0.0276134]
Training progress:  45%|████▌     | 13630/30000 [21:11<34:18,  7.95it/s, Loss=0.0243695]
Training progress:  45%|████▌     | 13640/30000 [21:11<34:15,  7.96it/s, Loss=0.0243695]
Training progress:  45%|████▌     | 13640/30000 [21:13<34:15,  7.96it/s, Loss=0.0281148]
Training progress:  46%|████▌     | 13650/30000 [21:13<34:18,  7.94it/s, Loss=0.0281148]
Training progress:  46%|████▌     | 13650/30000 [21:14<34:18,  7.94it/s, Loss=0.0269110]
Training progress:  46%|████▌     | 13660/30000 [21:14<34:14,  7.95it/s, Loss=0.0269110]
Training progress:  46%|████▌     | 13660/30000 [21:15<34:14,  7.95it/s, Loss=0.0277466]
Training progress:  46%|████▌     | 13670/30000 [21:15<34:12,  7.96it/s, Loss=0.0277466]
Training progress:  46%|████▌     | 13670/30000 [21:17<34:12,  7.96it/s, Loss=0.0275845]
Training progress:  46%|████▌     | 13680/30000 [21:17<34:12,  7.95it/s, Loss=0.0275845]
Training progress:  46%|████▌     | 13680/30000 [21:18<34:12,  7.95it/s, Loss=0.0257060]
Training progress:  46%|████▌     | 13690/30000 [21:18<33:46,  8.05it/s, Loss=0.0257060]
Training progress:  46%|████▌     | 13690/30000 [21:19<33:46,  8.05it/s, Loss=0.0245541]
Training progress:  46%|████▌     | 13700/30000 [21:19<33:57,  8.00it/s, Loss=0.0245541]
Training progress:  46%|████▌     | 13700/30000 [21:20<33:57,  8.00it/s, Loss=0.0284021]
Training progress:  46%|████▌     | 13710/30000 [21:20<34:31,  7.86it/s, Loss=0.0284021]
Training progress:  46%|████▌     | 13710/30000 [21:22<34:31,  7.86it/s, Loss=0.0272805]
Training progress:  46%|████▌     | 13720/30000 [21:22<34:27,  7.88it/s, Loss=0.0272805]
Training progress:  46%|████▌     | 13720/30000 [21:23<34:27,  7.88it/s, Loss=0.0272538]
Training progress:  46%|████▌     | 13730/30000 [21:23<34:17,  7.91it/s, Loss=0.0272538]
Training progress:  46%|████▌     | 13730/30000 [21:24<34:17,  7.91it/s, Loss=0.0276567]
Training progress:  46%|████▌     | 13740/30000 [21:24<34:23,  7.88it/s, Loss=0.0276567]
Training progress:  46%|████▌     | 13740/30000 [21:25<34:23,  7.88it/s, Loss=0.0307005]
Training progress:  46%|████▌     | 13750/30000 [21:25<34:19,  7.89it/s, Loss=0.0307005]
Training progress:  46%|████▌     | 13750/30000 [21:27<34:19,  7.89it/s, Loss=0.0278408]
Training progress:  46%|████▌     | 13760/30000 [21:27<34:24,  7.87it/s, Loss=0.0278408]
Training progress:  46%|████▌     | 13760/30000 [21:28<34:24,  7.87it/s, Loss=0.0287392]
Training progress:  46%|████▌     | 13770/30000 [21:28<34:06,  7.93it/s, Loss=0.0287392]
Training progress:  46%|████▌     | 13770/30000 [21:29<34:06,  7.93it/s, Loss=0.0288300]
Training progress:  46%|████▌     | 13780/30000 [21:29<34:04,  7.93it/s, Loss=0.0288300]
Training progress:  46%|████▌     | 13780/30000 [21:30<34:04,  7.93it/s, Loss=0.0305074]
Training progress:  46%|████▌     | 13790/30000 [21:30<34:06,  7.92it/s, Loss=0.0305074]
Training progress:  46%|████▌     | 13790/30000 [21:32<34:06,  7.92it/s, Loss=0.0214898]
Training progress:  46%|████▌     | 13800/30000 [21:32<34:10,  7.90it/s, Loss=0.0214898]
Training progress:  46%|████▌     | 13800/30000 [21:33<34:10,  7.90it/s, Loss=0.0292259]
Training progress:  46%|████▌     | 13810/30000 [21:33<34:31,  7.81it/s, Loss=0.0292259]
Training progress:  46%|████▌     | 13810/30000 [21:34<34:31,  7.81it/s, Loss=0.0262794]
Training progress:  46%|████▌     | 13820/30000 [21:34<34:21,  7.85it/s, Loss=0.0262794]
Training progress:  46%|████▌     | 13820/30000 [21:36<34:21,  7.85it/s, Loss=0.0285232]
Training progress:  46%|████▌     | 13830/30000 [21:36<34:13,  7.88it/s, Loss=0.0285232]
Training progress:  46%|████▌     | 13830/30000 [21:37<34:13,  7.88it/s, Loss=0.0227990]
Training progress:  46%|████▌     | 13840/30000 [21:37<34:13,  7.87it/s, Loss=0.0227990]
Training progress:  46%|████▌     | 13840/30000 [21:38<34:13,  7.87it/s, Loss=0.0337114]
Training progress:  46%|████▌     | 13850/30000 [21:38<34:11,  7.87it/s, Loss=0.0337114]
Training progress:  46%|████▌     | 13850/30000 [21:39<34:11,  7.87it/s, Loss=0.0278472]
Training progress:  46%|████▌     | 13860/30000 [21:39<34:10,  7.87it/s, Loss=0.0278472]
Training progress:  46%|████▌     | 13860/30000 [21:41<34:10,  7.87it/s, Loss=0.0208224]
Training progress:  46%|████▌     | 13870/30000 [21:41<34:09,  7.87it/s, Loss=0.0208224]
Training progress:  46%|████▌     | 13870/30000 [21:42<34:09,  7.87it/s, Loss=0.0247570]
Training progress:  46%|████▋     | 13880/30000 [21:42<34:03,  7.89it/s, Loss=0.0247570]
Training progress:  46%|████▋     | 13880/30000 [21:43<34:03,  7.89it/s, Loss=0.0204836]
Training progress:  46%|████▋     | 13890/30000 [21:43<34:09,  7.86it/s, Loss=0.0204836]
Training progress:  46%|████▋     | 13890/30000 [21:44<34:09,  7.86it/s, Loss=0.0301855]
Training progress:  46%|████▋     | 13900/30000 [21:44<33:59,  7.89it/s, Loss=0.0301855]
Training progress:  46%|████▋     | 13900/30000 [21:46<33:59,  7.89it/s, Loss=0.0298022]
Training progress:  46%|████▋     | 13910/30000 [21:46<34:30,  7.77it/s, Loss=0.0298022]
Training progress:  46%|████▋     | 13910/30000 [21:47<34:30,  7.77it/s, Loss=0.0307538]
Training progress:  46%|████▋     | 13920/30000 [21:47<34:25,  7.78it/s, Loss=0.0307538]
Training progress:  46%|████▋     | 13920/30000 [21:48<34:25,  7.78it/s, Loss=0.0318824]
Training progress:  46%|████▋     | 13930/30000 [21:48<34:12,  7.83it/s, Loss=0.0318824]
Training progress:  46%|████▋     | 13930/30000 [21:50<34:12,  7.83it/s, Loss=0.0241214]
Training progress:  46%|████▋     | 13940/30000 [21:50<34:24,  7.78it/s, Loss=0.0241214]
Training progress:  46%|████▋     | 13940/30000 [21:51<34:24,  7.78it/s, Loss=0.0221757]
Training progress:  46%|████▋     | 13950/30000 [21:51<34:03,  7.85it/s, Loss=0.0221757]
Training progress:  46%|████▋     | 13950/30000 [21:52<34:03,  7.85it/s, Loss=0.0287428]
Training progress:  47%|████▋     | 13960/30000 [21:52<34:03,  7.85it/s, Loss=0.0287428]
Training progress:  47%|████▋     | 13960/30000 [21:53<34:03,  7.85it/s, Loss=0.0229867]
Training progress:  47%|████▋     | 13970/30000 [21:53<34:09,  7.82it/s, Loss=0.0229867]
Training progress:  47%|████▋     | 13970/30000 [21:55<34:09,  7.82it/s, Loss=0.0293573]
Training progress:  47%|████▋     | 13980/30000 [21:55<33:56,  7.87it/s, Loss=0.0293573]
Training progress:  47%|████▋     | 13980/30000 [21:56<33:56,  7.87it/s, Loss=0.0284826]
Training progress:  47%|████▋     | 13990/30000 [21:56<34:14,  7.79it/s, Loss=0.0284826]
Training progress:  47%|████▋     | 13990/30000 [21:57<34:14,  7.79it/s, Loss=0.0217867]
Training progress:  47%|████▋     | 14000/30000 [21:57<34:01,  7.84it/s, Loss=0.0217867]
Training progress:  47%|████▋     | 14000/30000 [21:59<34:01,  7.84it/s, Loss=0.0238572]
Training progress:  47%|████▋     | 14010/30000 [21:59<34:23,  7.75it/s, Loss=0.0238572]
Training progress:  47%|████▋     | 14010/30000 [22:00<34:23,  7.75it/s, Loss=0.0251653]
Training progress:  47%|████▋     | 14020/30000 [22:00<34:22,  7.75it/s, Loss=0.0251653]
Training progress:  47%|████▋     | 14020/30000 [22:01<34:22,  7.75it/s, Loss=0.0304460]
Training progress:  47%|████▋     | 14030/30000 [22:01<34:20,  7.75it/s, Loss=0.0304460]
Training progress:  47%|████▋     | 14030/30000 [22:02<34:20,  7.75it/s, Loss=0.0180075]
Training progress:  47%|████▋     | 14040/30000 [22:02<34:23,  7.74it/s, Loss=0.0180075]
Training progress:  47%|████▋     | 14040/30000 [22:04<34:23,  7.74it/s, Loss=0.0314879]
Training progress:  47%|████▋     | 14050/30000 [22:04<34:11,  7.77it/s, Loss=0.0314879]
Training progress:  47%|████▋     | 14050/30000 [22:05<34:11,  7.77it/s, Loss=0.0292781]
Training progress:  47%|████▋     | 14060/30000 [22:05<34:19,  7.74it/s, Loss=0.0292781]
Training progress:  47%|████▋     | 14060/30000 [22:06<34:19,  7.74it/s, Loss=0.0301689]
Training progress:  47%|████▋     | 14070/30000 [22:06<34:19,  7.73it/s, Loss=0.0301689]
Training progress:  47%|████▋     | 14070/30000 [22:08<34:19,  7.73it/s, Loss=0.0226751]
Training progress:  47%|████▋     | 14080/30000 [22:08<34:07,  7.77it/s, Loss=0.0226751]
Training progress:  47%|████▋     | 14080/30000 [22:09<34:07,  7.77it/s, Loss=0.0193747]
Training progress:  47%|████▋     | 14090/30000 [22:09<34:03,  7.79it/s, Loss=0.0193747]
Training progress:  47%|████▋     | 14090/30000 [22:10<34:03,  7.79it/s, Loss=0.0268189]
Training progress:  47%|████▋     | 14100/30000 [22:10<34:09,  7.76it/s, Loss=0.0268189]
Training progress:  47%|████▋     | 14100/30000 [22:11<34:09,  7.76it/s, Loss=0.0261955]
Training progress:  47%|████▋     | 14110/30000 [22:11<34:23,  7.70it/s, Loss=0.0261955]
Training progress:  47%|████▋     | 14110/30000 [22:13<34:23,  7.70it/s, Loss=0.0302232]
Training progress:  47%|████▋     | 14120/30000 [22:13<34:18,  7.71it/s, Loss=0.0302232]
Training progress:  47%|████▋     | 14120/30000 [22:14<34:18,  7.71it/s, Loss=0.0261026]
Training progress:  47%|████▋     | 14130/30000 [22:14<34:16,  7.72it/s, Loss=0.0261026]
Training progress:  47%|████▋     | 14130/30000 [22:15<34:16,  7.72it/s, Loss=0.0253300]
Training progress:  47%|████▋     | 14140/30000 [22:15<33:58,  7.78it/s, Loss=0.0253300]
Training progress:  47%|████▋     | 14140/30000 [22:17<33:58,  7.78it/s, Loss=0.0274260]
Training progress:  47%|████▋     | 14150/30000 [22:17<34:24,  7.68it/s, Loss=0.0274260]
Training progress:  47%|████▋     | 14150/30000 [22:18<34:24,  7.68it/s, Loss=0.0278801]
Training progress:  47%|████▋     | 14160/30000 [22:18<34:16,  7.70it/s, Loss=0.0278801]
Training progress:  47%|████▋     | 14160/30000 [22:19<34:16,  7.70it/s, Loss=0.0278373]
Training progress:  47%|████▋     | 14170/30000 [22:19<34:05,  7.74it/s, Loss=0.0278373]
Training progress:  47%|████▋     | 14170/30000 [22:21<34:05,  7.74it/s, Loss=0.0284379]
Training progress:  47%|████▋     | 14180/30000 [22:21<33:58,  7.76it/s, Loss=0.0284379]
Training progress:  47%|████▋     | 14180/30000 [22:22<33:58,  7.76it/s, Loss=0.0286125]
Training progress:  47%|████▋     | 14190/30000 [22:22<34:04,  7.73it/s, Loss=0.0286125]
Training progress:  47%|████▋     | 14190/30000 [22:23<34:04,  7.73it/s, Loss=0.0228594]
Training progress:  47%|████▋     | 14200/30000 [22:23<34:01,  7.74it/s, Loss=0.0228594]
Training progress:  47%|████▋     | 14200/30000 [22:24<34:01,  7.74it/s, Loss=0.0302606]
Training progress:  47%|████▋     | 14210/30000 [22:24<34:22,  7.66it/s, Loss=0.0302606]
Training progress:  47%|████▋     | 14210/30000 [22:26<34:22,  7.66it/s, Loss=0.0252382]
Training progress:  47%|████▋     | 14220/30000 [22:26<34:21,  7.65it/s, Loss=0.0252382]
Training progress:  47%|████▋     | 14220/30000 [22:27<34:21,  7.65it/s, Loss=0.0313780]
Training progress:  47%|████▋     | 14230/30000 [22:27<34:10,  7.69it/s, Loss=0.0313780]
Training progress:  47%|████▋     | 14230/30000 [22:28<34:10,  7.69it/s, Loss=0.0237886]
Training progress:  47%|████▋     | 14240/30000 [22:28<34:13,  7.68it/s, Loss=0.0237886]
Training progress:  47%|████▋     | 14240/30000 [22:30<34:13,  7.68it/s, Loss=0.0275031]
Training progress:  48%|████▊     | 14250/30000 [22:30<33:58,  7.72it/s, Loss=0.0275031]
Training progress:  48%|████▊     | 14250/30000 [22:31<33:58,  7.72it/s, Loss=0.0277571]
Training progress:  48%|████▊     | 14260/30000 [22:31<34:03,  7.70it/s, Loss=0.0277571]
Training progress:  48%|████▊     | 14260/30000 [22:32<34:03,  7.70it/s, Loss=0.0238259]
Training progress:  48%|████▊     | 14270/30000 [22:32<33:50,  7.75it/s, Loss=0.0238259]
Training progress:  48%|████▊     | 14270/30000 [22:34<33:50,  7.75it/s, Loss=0.0303552]
Training progress:  48%|████▊     | 14280/30000 [22:34<34:05,  7.69it/s, Loss=0.0303552]
Training progress:  48%|████▊     | 14280/30000 [22:35<34:05,  7.69it/s, Loss=0.0256220]
Training progress:  48%|████▊     | 14290/30000 [22:35<33:57,  7.71it/s, Loss=0.0256220]
Training progress:  48%|████▊     | 14290/30000 [22:36<33:57,  7.71it/s, Loss=0.0234613]
Training progress:  48%|████▊     | 14300/30000 [22:36<33:54,  7.72it/s, Loss=0.0234613]
Training progress:  48%|████▊     | 14300/30000 [22:37<33:54,  7.72it/s, Loss=0.0247444]
Training progress:  48%|████▊     | 14310/30000 [22:37<34:12,  7.64it/s, Loss=0.0247444]
Training progress:  48%|████▊     | 14310/30000 [22:39<34:12,  7.64it/s, Loss=0.0275293]
